4213;PAPINHA NESTLE PEITO DE FRANGO C/ LEGUNES  115G;7891000049051;5.35;6.99;0.000;UN;109;S
4214;PAPINHA NESTLE ORIGINAL SABOR IOGURTE  115G;7891000095287;0.00;3.99;0.000;UN;109;S
4215;LEITE DE COCO SOCOCO 200 ML;7896004400075;3.99;4.79;0.000;UN;163;S
4216;LEITE DE COCO SOCOCO 500ML;7896004400693;12.86;15.49;-6.000;UN;163;N
4217;IOGURTE ISIS GOIABA  480G;7898037640107;0.00;3.99;0.000;UN;730;S
4218;GEL FIXADOR STYLO VITAL NEUTRO 255G;0000000004218;0.00;3.39;0.000;UN;390;S
4219;GEL FIXADOR STYLO ALOE VERA  255G;7896006801733;0.00;3.39;0.000;UN;390;S
4220;GEL FIXADOR STYLO VITAL LANOLINA 255G;7896006801726;0.00;3.39;0.000;UN;390;S
4221;ESPONJA LIMPANDO  SALVAS UNHAS  1UND;7896021622603;2.90;3.99;21.000;UN;980;N
4222;ESPONJA LIMPANDO  ANTIADERANTE AZUL  1UND;7896021620470;2.00;2.79;83.000;UN;980;N
4223;ESPONJA LIMPANDO  RAYUM  1UND;7896021623723;5.58;7.49;4.000;UN;980;N
4224;ESPONJA DE DE BAMHO PORUS;7896021623570;0.00;6.09;0.000;UN;980;S
4225;LUVAS LIMPPANO MULTIUSO 1 PAR TAMANHO G;7896021621286;8.86;11.89;6.000;UN;558;N
4226;ESPONJA DE LIMPEZA LIMPANO MULTEUSO 1UND;7896021622009;1.68;2.99;82.000;UN;980;N
4227;MINGAU CREMODAY SABOR CHOCOLATE  200G;7898327052658;0.00;2.69;0.000;UN;131;S
4228;AVEIA EM TLOCOS NUTRIDAY DAYTON  200G;7898327052535;0.00;2.39;0.000;UN;130;S
4229;COPOS DESCATAVES 180UN;0793573240033;0.00;2.69;0.000;UN;170;S
4230;LENCOS UMEDECIDOS BABY ROGER 75 UN;7898924154649;0.00;5.10;0.000;UN;470;S
4231;VASSOURITA BRILHUS  151REF  1UN;7896001001510;0.00;5.39;0.000;UN;970;S
4232;ESCOVA NOVICA BETTANIN 112 REF  1UND;7896001001121;0.00;4.99;0.000;UN;970;S
4233;DESENTUPIDOR BETTANIN FLUX TOP  1UN;7896001004894;0.00;9.09;0.000;UN;555;S
4234;ESCOVA DENTAL BETTANIN VAREMESA   1UN;7896001002609;0.00;7.39;0.000;UN;412;S
4235;RODO NOVICA NA FOLIA BETTANIN 1 UN;7896001512627;0.00;12.00;0.000;UN;970;S
4236;GUARDANAPO SANTEPEL 33CM P/ 30 50UND;0000000004236;0.00;2.85;0.000;UN;510;S
4237;INSETICIDA SPB MAT INSET EUCALIPITO  270ML+ 150ML;7896084900250;0.00;8.90;0.000;UN;240;S
4238;INSETICIDA SPB MAT INSET MAT INSET  270ML+ 150ML;7896084982874;0.00;8.90;0.000;UN;240;S
4239;INSETICIDA SPB MAT INSET CITRONELA  270ML+ 150ML;7897664168329;0.00;8.49;0.000;UN;240;S
4240;PASTILHA TIC TAC MARACUJA 16G;0000078935266;0.00;1.59;-1.000;UN;140;N
4241;ABS SYM ODOR BLOCK 15 UND;7896110007496;3.37;4.49;7.000;UN;460;N
4242;ABS SYM NOITE E DIA  C/  ABAS 40UN;7896110007526;0.00;7.80;0.000;UN;460;S
4243;FRALDA TURMA DA MONICA XG 42UND;7896007510788;0.00;41.00;0.000;UN;450;S
4244;BOLO ENGORDA MARIDO;7898172360021;0.00;4.65;0.000;UN;900;S
4245;CREME DENTAL ORAL B 3D WHITE LUXE 70G;7506295371472;0.00;4.15;0.000;UN;410;S
4246;CREME DENTAL COLGATE TRIPA ACAO HORTELA 90G;7891024132128;3.57;5.69;24.000;UN;410;N
4247;BISCOITO ESTRELA BIANCO E NERO 60G;7896264603667;0.00;0.45;-1.000;UN;1036;N
4248;PAO PLUSVITA FIT VITAGRAO LINHACA 500G;7896002308533;0.00;8.00;0.000;UN;880;S
4249;REFRIGERANTE COCA COLA  ZERO 500ML;7894900703566;2.77;3.79;12.000;UN;770;N
4250;REFRIGERANTE COCA COLA 2,5L;7894900011593;0.00;8.79;-1.000;UN;770;N
4251;OVOS COM 30 UN;7898092030158;0.00;14.95;0.000;UN;890;S
4252;TORRADA CROCANTISSIMO MANTEIGA TEMPERADA 45G;7896002365956;0.00;1.99;0.000;UN;880;S
4253;SUCO ISIS ZERO 350ML;7898037640534;1.90;2.49;55.000;UN;780;N
4254;SUCO INDAIA CITRUS 330ML;7896445470033;0.00;1.39;0.000;UN;780;S
4255;DETERGENTE LIMPOL LARANJA 500ML;7891022851595;0.00;1.95;0.000;UN;530;S
4256;DETERGENTE  TRID LIMAO 500ML;7896025401211;0.00;1.39;0.000;UN;530;S
4257;NAFTALINA IGUAL 40G;7896093520067;1.98;2.99;-30.000;UN;621;N
4258;SABONETE PROTEX  FOR MEN  90G;7891024114551;0.00;2.55;0.000;UN;340;S
4259;SABONETE PROTEX POWER 90G;7891024020982;0.00;2.09;0.000;UN;530;S
4260;PAO PLUSVITA FIT INTTGRAL FIT 400G;7896002302043;0.00;7.30;0.000;UN;880;S
4261;IOGURTE DANONI CORPUS GREGO ZERO MARACUJA 120;7891025106500;0.00;3.29;0.000;UN;730;S
4262;REFRIGERANTE COCA ZERO LATA 250ML;7894900701203;0.00;1.50;0.000;UN;770;S
4263;IOGURTE DANONI CORPUS GREGO ZERO FRUTAS VERMELH120;7891025106562;0.00;3.29;0.000;UN;730;S
4264;SALGADINHOS ELMA CHIPS LANCHINHO SORTIDO;7892840230845;0.00;5.65;0.000;UN;142;S
4265;CREME DENTAL SORRISO FRESH PLUS GEL  90G;7891528038568;3.31;4.09;0.000;UN;410;S
4266;MOLHO DE TOMATE BONARE TRADICIONAL 340G;7898905153630;0.00;1.45;0.000;UN;250;S
4267;MOLHO DE TOMATE BONARE MANJERICAO 340G;7898905153678;0.00;1.59;0.000;UN;250;S
4268;MOLHO DE TOMATE BONARE HOT DOG 340G;7898905153708;0.00;1.59;0.000;UN;250;S
4269;COBERTURA DE SOVERTE KENKO  SABOR CHOCOLATE 250G;7896007866625;9.15;11.99;1.000;UN;901;N
4270;COBERTURA DE SOVERTE KENKO  SABOR MORANGO 250G;7896007866601;9.15;11.99;1.000;UN;901;N
4271;FILEZINHO DE FRANGO PERDIGAO  1KG;7891515614065;17.10;22.99;7.000;UN;670;N
4272;ACUCAR CRISTAL PRIMAVERA 1KG;7898182490015;0.00;2.15;0.000;UN;105;S
4273;AGUA MINERAL CRYSTAL C/GAS 500ML;7894900531008;1.63;2.09;108.000;UN;790;N
4274;MOLHO DE TOMATE BONARE EXTRATO DE TOMATE 340G;7898905153715;0.00;1.59;0.000;UN;250;S
4275;MOLHO DE TOMATE BONARE PIZZA 340G;7898905153685;0.00;1.59;0.000;UN;250;S
4276;PANO DE PRATO 1UN;7898916280516;0.00;2.99;0.000;UN;558;S
4277;COPO DESCARTAVEL TOTAL PLAST 10UN  300ML;7898505140245;0.00;4.50;0.000;UN;170;S
4278;TORRADA CROCANTISSIMO PICANHA COM ALHO 45G;7896002301404;0.00;2.25;0.000;UN;880;S
4279;TORRADA CROCANTISSIMO AZEITE TEMPERADO 45G;7896002301411;0.00;1.99;0.000;UN;880;S
4280;SORVETE KIBON MORANGO E CREME  1L;7891150026827;0.00;10.90;0.000;UN;850;S
4281;SOVERTE SABOR CHOCOLATE E CARAMELO MAGNUM  82G;7891150037670;0.00;6.50;0.000;UN;850;S
4282;AGUARDENTE 51 LATA 350ML;7896002109000;0.00;3.89;0.000;UN;810;S
4283;SIDRA CHAMPS 660ML;7896336803537;0.00;7.99;0.000;UN;811;S
4284;INSETICIDA BAYGON 475ML;7894650005651;0.00;12.00;0.000;UN;240;S
4285;ACHOCOLATADO  BOA VIDA 200ML;7896085391330;0.00;0.79;0.000;UN;800;S
4286;BISCOITO VITAMASSA DOCE DE LEITE 130G;7897353901022;0.00;1.39;0.000;UN;190;S
4287;AGUA SANITARIA BRILUX MULTI 1L;7896013105640;2.77;3.75;0.000;UN;630;S
4288;ACUCAR ALVORADA 1KG;7898916599014;0.00;2.15;0.000;UN;105;S
4289;ACHOCOLATADO TODDYNHO LIGHT  200ML;7894321207926;0.00;1.60;0.000;UN;800;S
4290;ACHOCOLATADO TODDYNHO MORANGO 200ML;7894321226323;0.00;1.60;0.000;UN;800;S
4291;ACHOCOLATADO TODDYNHO TRADICINAL  270ML;7894321218526;0.00;4.19;0.000;UN;800;S
4292;NESTLE NESTON  400G;7891000268100;0.00;10.00;0.000;UN;130;S
4293;SUCO TAMPICO UVA 330ML;0095188798689;0.00;1.39;0.000;UN;780;S
4294;LEITE EM PO NAN SUPREME 2 400G;7613034431431;0.00;28.55;0.000;UN;120;S
4295;VINHO TINTO BRANCO  SUAVE PERGOLA 750ML;7896855903046;0.00;16.75;0.000;UN;812;S
4296;PRENDEDOR DE ROUPAPARANA  GIGANTE 12UND;7896080900810;4.35;5.69;0.000;UN;551;N
4297;EXTRATO DE TOMATE QUERO COPO 190G;7896102502213;0.00;1.50;0.000;UN;250;S
4298;LEITE  BETANIA LACTOLIVREZERO LACTOSE  1L;7898403782011;4.59;5.79;8.000;UN;120;N
4299;PAPEL TOALHA ABSOLUTO  2UND;0040232801846;0.00;5.40;0.000;UN;510;S
4300;FOSFORO PARANA PASSAROS C/ 100UN;7896080900261;1.71;2.25;13.000;UN;990;N
4301;FOLHA DE ALUMINIO GIROMIX  . 4M 45CM;7898551100071;0.00;4.25;0.000;UN;581;S
4302;CERVEJA ITAIPAVA CAIXA C/ 12UM CADA C/ 350ML;7897395020132;0.00;24.75;0.000;UN;310;S
4303;CERVEJA  SKOOL SUPER CAIXA C/ 12 UN;7891149104130;0.00;43.35;0.000;UN;310;S
4304;CERVEJA ITAIPAVA LATAO 12 UN;7897395020224;0.00;35.00;0.000;UN;310;S
4305;APARELHO DE BARBEAR BIC COMFORT3 1UND;0070330717565;3.31;4.89;24.000;UN;430;N
4306;COPO DESCARTAVEL TOTAL PLAST 400ML;7898505140740;0.00;4.95;0.000;UN;170;S
4307;MULTIUSO UAU ELIMINADOR DE ODORES HORTELA  500ML;7891242211308;3.38;4.99;0.000;UN;1003;N
4308;SUCO IDAIA CITRUS ACEROLA 2L;7896445472198;0.00;3.99;0.000;UN;780;S
4309;FRALDA TURMA DA MONICA M C/ 9UND;7896007510849;8.88;11.59;0.000;UN;450;S
4310;REFRIGERANTE IDAIA 250ML;7896445472556;0.00;0.75;-1.000;UN;770;N
4311;AGUA MINERAL GELISA SEM GAS 500ML;7898945905039;0.00;0.80;0.000;UN;790;S
4312;CONDICIONADOR TURMA DA XUXINHA SONO TRANQUILO 210M;7896020161073;0.00;9.35;0.000;UN;390;S
4313;CONDICIONADOR TURMA DA XUXINHA SUAVE 210ML;7896020153894;0.00;9.15;0.000;UN;390;S
4314;XAMPU TURMA DA MONICA SUAVE 210ML;7896020153931;0.00;8.19;-1.000;UN;390;S
4315;INSETICIDA SBP 380ML;7891035618567;0.00;10.30;0.000;UN;240;S
4316;IORGUTE VIGOR GREGO TRADICIONAL 100G;7891999003072;2.03;2.75;-1.000;UN;730;N
4317;IORGUTE VIGOR GREGO MORANGO E BAUMILHA 100G;7891999009722;2.03;3.09;0.000;UN;730;S
4318;IORGUTE VIGOR GREGO FRITAS VERMELHAS 100G;7891999003683;2.03;2.75;0.000;UN;730;S
4319;IORGUTE VIGOR GREGO SABOR FLOCOS 100G;7891999009739;2.03;2.75;0.000;UN;730;S
4320;SUCO DEL VALLE UVA LIGHT  1L;7898341430777;0.00;6.49;0.000;UN;780;S
4321;SUCO VIGOR MORANGO 200ML;7891999340108;1.48;2.19;0.000;UN;780;S
4322;CHA LEAO FUZE LIMAO 300ML;7891098040107;0.00;2.39;0.000;UN;291;S
4323;CHA LEAO FUZE PESSEGO 1,5LT;7891098000583;0.00;5.79;0.000;UN;290;S
4324;CARNE CONGELADA FRIBIO BOVINO S/ OSSO  1KG;7898302294189;0.00;24.60;0.000;UN;700;S
4325;PAPEL HIGIENICO KLASS LEVE 12 E PG 11 NEUTRO;7896914001874;0.00;16.85;0.000;UN;106;S
4326;PAPEL HIGIENICO COTTON LEVE 12 PG 11 NEUTRO;7896914001713;0.00;17.99;0.000;UN;106;S
4327;LAVA ROUPA BRIHANTE BRILHO ATIVO 3L;7891150020672;0.00;22.89;0.000;UN;540;S
4328;DESEFETANTE PINHO BRIL PLUS 5L;7891022859409;0.00;23.00;0.000;UN;620;S
4329;AMACIANTE MON BIJOU PUREZA 2L;7891022100617;8.89;11.59;0.000;UN;540;S
4330;AMACIANTE MON BIJOU BABY  2L;7891022851762;0.00;8.19;0.000;UN;540;S
4331;PAPEL HIG. PESONAL  NEUTRO 60M  UNID;7896110005140;0.00;6.29;0.000;UN;106;S
4332;MULTIUSO PRATICE CLASICO 500ML;7891022848106;0.00;2.75;0.000;UN;530;S
4333;BISCOITO TODDY BAUNILHA 61G;7894321229225;0.00;0.99;0.000;UN;190;S
4334;ANTISSEPTICO BUCAL COLGATE 250ML;7891024136409;6.40;12.99;14.000;UN;1015;N
4335;AGUA SANITARIA BLILUX MULTI 2L;7896013105459;5.95;7.99;3.000;UN;630;N
4336;SALGADINHO SENSACOES FRANGO GRELHADO   90G;7892840231842;0.00;6.00;0.000;UN;142;S
4337;BATATA RUFFES EXTREME  90G;7892840244941;0.00;5.00;0.000;UN;143;S
4338;DETERGENTE ATOL LIMAO 2L;7896055500342;0.00;5.60;0.000;UN;530;S
4339;DETERGENTE INVICTO NEUTRO 500ML;7898031170327;1.40;2.19;-6.000;UN;530;N
4340;DETERGENTE INVICTO MACA 500ML;7898031170341;1.40;2.19;7.000;UN;530;N
4341;DETERGENTE INVICTO COCO 500ML;7898031171416;1.40;2.19;14.000;UN;530;N
4342;VARAL DE ACO 10METROS REVERTIDO C/ PVC;7896066904108;0.00;2.99;0.000;UN;550;S
4343;CATCHUP PALMERON TRADICIONAL 390G;7898366932560;0.00;4.35;0.000;UN;250;S
4344;QUEIJO RALADO VIGOR 50G;7891999970053;4.89;5.69;1.000;UN;751;N
4345;AZEITONA VERDE VILETERA C/ CAROCO 200G;7891089100025;0.00;9.90;0.000;UN;160;S
4346;PAPEL HIG. NOVO LEVE 8 PG7 NEUTRO;7896347503419;6.22;8.99;0.000;UN;106;N
4347;FOLHA DE ALUMINIO KENTINHA 7,5M X 30CM;7898932863519;0.00;2.69;0.000;UN;581;S
4348;PIPOCA DE MIGRO ONDAS SABOR  MANTEIGA 85G;7896036096710;0.00;1.99;0.000;UN;142;S
4349;PIPOCA DE MIGRO ONDAS SABOR  NATURAL 85G;7896036096703;0.00;2.09;0.000;UN;142;S
4350;MOLHO KENKO DE PEMENTA SALSA DE AJI 150ML;7896007811304;0.00;2.35;0.000;UN;250;S
4351;ERVILHA  QUERO SACHE 280G;7896102582222;0.00;2.00;0.000;UN;160;S
4352;FRALDA COTIDIAN G FDO 8UN;7806500774600;0.00;15.95;0.000;UN;450;S
4353;VINHO TINTO DO MORGADO SECO 750ML;7896037913139;11.55;14.49;37.000;UN;812;N
4354;CORTES CONGELADOS SADIA FILEZINHO 1KG;7893000863125;18.65;24.29;13.000;UN;670;N
4355;AMBURGUER DE CANER BOVINA SADIA 12UN;7893000387096;0.00;14.40;0.000;UN;660;S
4356;CALABRESA DE FRANGO;2000760004858;0.00;11.65;0.000;UN;720;S
4357;CORTES CONGELADOS MAMINHA;2001300012807;0.00;24.60;0.000;UN;670;S
4358;DESODORANTE REXONA WOMEN AEROSOL EBONY 150ML;7791293001005;0.00;13.65;0.000;UN;350;S
4359;BARRA DE CEREAL QUAKER INTEGRAL MORANGO C/ CHO 5G;7894321223223;0.00;1.25;0.000;UN;101;S
4360;BARRA DE CEREAL QUALKER BANANA E AVEIA MEL  5G;7894321223520;0.00;1.25;0.000;UN;101;S
4361;TRIDENT TUTI FRUTI 8G 5UN;7895800430002;1.65;2.25;11.000;UN;140;N
4362;TRIDENT FRESH INTESE 8G 5UN;7895800911150;0.00;2.00;0.000;UN;140;S
4363;PASTILHA HALLS MORANGO 34G;7895800304679;0.00;1.25;0.000;UN;140;S
4364;ACQUA 3 BIC;0070330729872;0.00;3.00;42.000;UN;430;S
4365;DESINFETANTE PINHO SOL PERFUMADO LIMAO 1L;7891024195604;0.00;7.50;0.000;UN;620;S
4366;DESINFETANTE PINHO SOL PERFUMADO LAVANDA  1L;7891024193341;0.00;7.50;0.000;UN;620;S
4367;MOLHO 4 QUEIJOS ELEGE 196ML;7891515935542;0.00;3.99;0.000;UN;250;S
4368;MOLHO BRANCO  ELEGE 196ML;7896079513915;0.00;3.99;0.000;UN;250;S
4369;APARELHO DE BARBEAR BIC COMFORT3 1UND;0070330717534;3.31;4.89;13.000;UN;430;N
4370;FARINHA DE TRIGO FINNA 1KG;7896090590094;0.00;2.99;0.000;UN;280;S
4371;FARINHA DE TRIGO PRIMOR TRADICIONAL 1KG;7891080147807;4.38;5.49;-36.000;UN;280;N
4372;PULVERIZADOR PARA INSETOS PRATIK AGRO 350NL;7896480647391;0.00;9.25;0.000;UN;551;S
4373;LEITE FERMENTADO ELEGE BOB UVA C/ 6UN;7891515402563;0.00;5.25;0.000;UN;730;S
4374;LEITE FERMENTADO ELEGE BOB FRUTAS CITRICAS  C/ 6UN;7891515402549;0.00;5.34;0.000;UN;730;S
4375;LEITE FERMENTADO ELEGE BOB MORANGO C/ 6UN;7891515402532;0.00;5.25;0.000;UN;730;S
4376;LEITE FERMENTADO ELEGE BOB MORANGO C/ 3UN;7891515941932;0.00;5.38;0.000;UN;730;S
4377;ALHO BOM TRITURADO 450GR;7894657894500;5.99;7.50;0.000;UN;920;S
4378;CALABRESA PERDIGAO;2001310009552;0.00;16.25;0.000;UN;720;S
4379;CONDIM ALHO BOM SALSA DESIDRATADA 10GR;7894657899574;1.00;1.20;0.000;UN;390;S
4380;SALGADINHO PIPPO'S VITAMINADO CHURRACO 75G;7891091061932;2.86;3.79;49.000;UN;142;N
4381;ABS NATURALMENTE MAX NORT. S/ ABAS SE. E MA. 10UND;7896064443180;4.09;5.39;84.000;UN;460;N
4382;ABS DELUXE TEEN LEVE 16 E PG 14;7896914002109;0.00;3.90;0.000;UN;460;S
4383;SABAO EM BARRA YPE COCO UNID 200G;7896098900901;0.00;2.55;0.000;UN;520;S
4384;IOGURTE BOTAVO TRADICIONAL;7891097100963;0.00;1.19;0.000;UN;730;S
4385;IOGURTE ISINHO 0/0 LACTOSE PETIT MORANGO;7898034922947;0.71;0.95;0.000;UN;730;S
4386;IOGURTE ISIS ZERO  LACTOSE GREGO;7898034922756;0.00;1.25;0.000;UN;730;S
4387;PILHA DURACELL RECARREGAVEL C/ 2 UN;7506295349914;0.00;36.50;0.000;UN;370;S
4388;PILHA DURACELL ALCALINA C/2 2UND;0041333000992;0.00;13.25;0.000;UN;370;S
4389;PILHA DURACELL ALCALINA D/2  2UND;0041333000985;0.00;18.59;0.000;UN;370;S
4390;PILHA DURACELL AAA 4/2;0041333904481;0.00;12.40;0.000;UN;370;S
4391;APARELHO DE BARBEAR GILLETTE EXCEL  1UND;3014260309565;0.00;5.69;0.000;UN;430;S
4392;CONDICIONADOR PALMOLIVE OLEO DE ARGAN  S/ SAL 350G;7891024160923;0.00;9.29;0.000;UN;390;S
4393;CONDICIONADOR PALMOLIVE S/ SAL NATURAL  350ML;7891024172537;7.61;11.19;0.000;UN;390;S
4394;CONDICIONADOR PALMOLIVE S/ SAL NATURAL OU PI 350ML;7891024158708;6.61;9.60;-2.000;UN;1008;N
4395;DESINFETANTE MINUANO MARINE  500ML;7897664140561;2.25;2.79;0.000;UN;620;S
4396;ADOCANTE ASSUGRIN PLUS 100ML;7896060018382;0.00;2.69;0.000;UN;180;S
4397;QUERO MOLHO REFOGADO PENERADO  TP 1,050KG;7896102513004;7.76;10.19;3.000;UN;1033;N
4398;MILHO ERVILHA E MILHO VIDRO   300G;7896102583038;0.00;2.55;0.000;UN;160;S
4399;INSETICIDA MORTEIN POWRGUARD 50G;7891035618000;0.00;3.59;0.000;UN;240;S
4400;IOGURTE DANONE PEDACOS PESEGO E MARACUJA 400G;7891025132196;0.00;5.65;0.000;UN;730;S
4401;CREME DENTAL SORRISO PRIPLA VITAMINA  90G;7891528045504;0.00;1.95;0.000;UN;410;S
4402;CREME DENTAL COLGATE TRIPLA ACAO 90G;7891024132104;0.00;3.75;0.000;UN;410;S
4403;MIX RELAX CUIDA BEM 25G;7896336010959;0.00;2.00;0.000;UN;144;S
4404;FLOCOS NESTON VITAMINA INSTANTANIA  210G;7891000101674;6.95;8.69;2.000;UN;130;N
4405;MILNUTRI  ARROZ BANANA E MACA  180G;7891025102090;0.00;3.75;0.000;UN;101;S
4406;MILNUTRI ARROZ 180G;7891025106494;0.00;3.75;0.000;UN;130;S
4407;PENNE AO SUGO E MANJERICAO 350G;7891515936334;0.00;5.99;0.000;UN;107;S
4408;COMPOSTO LACTEO NINHO ZERO LACTOSE 380G;7891000109908;19.48;23.99;21.000;UN;120;N
4409;BISCOITO CREAM CRAKER VITAMASSA TRADICIONAL  400G;7897353900414;3.25;4.49;23.000;UN;1034;N
4410;PAO DE FORMA PLUS VITA VITAGRAO 500G;7896002368162;11.30;14.69;9.000;UN;995;N
4411;PAO DE FORMA PLUSVITA INTEGRAL  500G;7896002300155;9.22;11.99;25.000;UN;995;N
4412;BISCOITO NESTLE NESFIT CACAU E CEREAL 120G;7891000109861;0.00;2.19;0.000;UN;190;S
4413;ENERGETICO TITAN 1L;7897916014084;0.00;6.45;0.000;UN;840;S
4414;AMENDOIN SALGADO  ZAELI 150G;7896183902162;0.00;6.39;0.000;UN;144;S
4415;PENEIRA IGUAL N,2 1UN;7896093546722;2.80;4.49;16.000;UN;551;N
4416;APARELHO DE BARBEAR GILLETTE  1UND;7501009222729;0.00;2.80;0.000;UN;430;S
4417;POLIDOR DE ALUMINIO LIDER EXTRA FORTE 500ML;7898901400974;2.50;4.29;33.000;UN;1001;N
4418;ODORIZADOR GLADE REFIL C/ 2UN;7894650003770;0.00;12.39;0.000;UN;640;S
4419;FRALDA TURMA DA MONICA M C/ 32 FRALDAS MAS 2 GRATI;7896007547616;0.00;25.50;0.000;UN;450;S
4420;FRALDA TURMA DA MONICA XG C/24  FRALDAS MAS 2 GRAT;7896007547630;0.00;25.50;0.000;UN;450;S
4421;EXTERMINADOR DE RATOS  1UN;8430422363001;0.00;3.99;0.000;UN;240;S
4422;BISCOITO RECHEADO FUTUNHOS FLOCOS 130G;7898954857237;0.00;0.89;0.000;UN;190;S
4423;BISCOITO RECHEADO FUTUNHOS MORANGO  130G;7898954857213;0.00;1.05;0.000;UN;190;S
4424;BISCOITO RECHEADO FUTUNHOS AMANTEIGADO CHOCOL 130G;7898954857282;0.00;0.89;0.000;UN;190;S
4425;BISCOITO RECHEADO FUTUNHOS BRIGADEIRO 130G;7898954857220;0.00;0.89;0.000;UN;190;S
4426;BISCOITO RECHEADO FUTURINHOS MORANGO 60G;7898954857176;0.00;0.57;0.000;UN;190;S
4427;BISCOITO RECHEADO FUTURINHOS BRIGADEIRO 60G;7898954857183;0.00;0.57;0.000;UN;190;S
4428;BOLINHO TRELOSO VITARELA MORANGO 40G;7896213003531;0.00;0.90;0.000;UN;901;S
4429;BOLINHO TRELOSO VITARELA BRIGADEIRO  40G;7896213003722;0.00;0.90;0.000;UN;901;S
4430;BOLINHO TRELOSO VITARELA CHOCOLATE  C/ CHOL 40G;7896213003715;0.00;0.90;0.000;UN;900;S
4431;BOLINHO TRELOSO VITARELA SABOR CHOLATE 40G;7896213003517;0.00;0.90;0.000;UN;700;S
4432;FRALDA TURMA DA MONICA G C/ 28UND;7896007513314;21.99;28.99;0.000;UN;450;S
4433;FRALDA TURMA DA MONICA P 22UN;7896007547517;0.00;22.00;0.000;UN;450;S
4434;BISCOITO VITAMASSA CREAM CRACKER MINI  400G;7897353900469;4.02;4.99;9.000;UN;1034;N
4435;BISCOITO RECHEADO FUTURINHOS MORANGO 60G;0000000004435;0.00;0.57;0.000;UN;190;S
4436;LEITE EM PO ITALAC DESNATADO 200G;7898080640550;0.00;3.99;0.000;UN;121;S
4437;REQUEIJAO BETANIA CREMOSO  200G;7898403780116;6.84;9.39;40.000;UN;742;N
4438;CREME DE RICOTA CREMOSO 250G;7898034920950;6.10;8.25;3.000;UN;742;N
4439;BEEF BURGER SABOR CHURRACOS 120G;7899567209420;3.48;4.89;39.000;UN;700;N
4440;REFRESCO EM PO TANG MORANGO 30G;7622300861308;0.88;1.09;0.000;UN;870;S
4441;REFRESCO EM PO TANG LARANJA  30G;7622300861186;0.00;1.09;0.000;UN;870;S
4442;REFRESCO EM PO TANG MARACUJA  30G;7622300861261;0.88;1.09;0.000;UN;870;S
4443;REFRESCO EM PO TANG GRAVIOLA  30G;7622300861834;0.00;1.10;0.000;UN;870;S
4444;REFRESCO EM PO TANG MANGA 30G;7622300861957;0.88;1.09;0.000;UN;870;S
4445;REFRESCO EM PO TANG ABACAXI  30G;7622300861148;0.88;1.09;0.000;UN;870;S
4446;PRATO DESCARTAVEIS ULTRA COPOS RASO 146 MM;7898339190133;0.00;1.00;0.000;UN;0;S
4447;CHESTER INTEIRO CONGELADO KG;0000000000133;17.49;24.99;24.000;UN;670;N
4448;TORTA GELADA;0000000000129;0.00;44.90;-653.626;KG;993;N
4449;FIGADO  EXTRAFRIOS;0000000000132;0.00;10.75;-1.000;UN;700;N
4450;CARNE MAMINHA;0000000000130;0.00;24.60;0.000;UN;700;S
4451;CREME PARA PENTEAR SEDA REC. HIDRATACAO . 300ML;7891150030756;5.39;7.60;-1.000;UN;1026;N
4452;CREME PARA PENTEAR SEDA REC. EST. SALDAVEL. 300ML;7891150002166;0.00;9.50;0.000;UN;390;S
4453;CONDICIONADOR LORYS KIDS SHAKE 500ML;7896024413819;0.00;9.29;0.000;UN;390;S
4454;CONFEITOS DISQUETI LOVE  80G;7896058503043;0.00;3.75;0.000;UN;140;S
4455;BISCOITO BAUDUCCO ORIGINAL 66G;7891962042893;0.00;2.19;0.000;UN;190;S
4456;GRANULADO DORI 150G;7896058501506;0.00;3.25;0.000;UN;301;S
4457;GRANULADO DORI 70G;7896058501568;0.00;2.09;0.000;UN;301;S
4458;DESODORANTE REXONA BAMBOO 30ML;0000078924222;0.00;4.39;0.000;UN;350;S
4459;DESODORANTE REXONA POWDER 30ML;0000078924239;3.48;6.69;6.000;UN;350;N
4460;DESODORANTE REXONA MEN V8  30ML;0000078930841;3.48;6.69;12.000;UN;350;N
4461;CREME DENTAL PREVENT ANTIPLACA  90G;7891528038704;0.00;10.89;0.000;UN;410;S
4462;CREME DENTAL COLGATE ANTICARIE COM FLUR 70G;7891024135327;0.00;4.28;0.000;UN;410;S
4463;FIO DENTAL COLGATE 50M;7891024183007;8.88;13.29;0.000;UN;1012;N
4464;LUSTRA MOVEIS OLEO DE PEROBARENOVA  100ML;7896050502204;0.00;4.85;0.000;UN;610;S
4465;POLPA FRUTA PLUSS CUPUACU 400G;7898940227082;4.39;5.69;0.000;UN;860;S
4466;AZEITONA HADA S/ CAROCO  VERDES 150G;7898903667832;0.00;1.59;0.000;UN;160;S
4467;ANTISSEPTICO BUCAL COLGATE 500ML;7891024025406;0.00;15.99;0.000;UN;410;S
4468;KIT HEAD SHOULDERS 200ML CADA;7506339313512;0.00;18.39;0.000;UN;390;S
4469;CHA DR. OETKER 6ERVAS  10G;7891048038321;3.72;4.95;10.000;UN;290;N
4470;ACUCAR OLHO D AGUA 1KG;7896725200916;3.79;4.59;7.000;UN;105;N
4471;BISCOITO VITARELLA RECHEADO CHOCORESCO C/ BAU 130G;7896213000172;1.49;1.99;0.000;UN;190;S
