8511,"153.28","32.000","1.067","4.19","4.89"
8633,"114.88","32.000","1.067","4.16","7.91"
10107,"73.28","32.000","1.067","4.51","9.79"
10659,"38.08","32.000","1.067","0.86","2.02"
11299,"47.68","32.000","1.067","0.85","1.06"
11841,"76.48","32.000","1.067","0.87","1.45"
12375,"57.28","32.000","1.067","3.92","4.21"
13080,"38.08","32.000","1.067","6.13","6.57"
13605,"118.08","32.000","1.067","1.33","1.60"
14338,"175.68","32.000","1.067","6.21","4.48"
606,"66.89","31.000","1.033","28.28","68.89"
2735,"382.09","31.000","1.033","18.01","10.06"
3172,"77.19","31.000","1.033","0.87","1.55"
3942,"109.19","31.000","1.033","3.95","7.67"
4572,"58.59","31.000","1.033","1.12","1.23"
7154,"278.69","31.000","1.033","26.92","37.80"
8535,"89.59","31.000","1.033","0.29","0.47"
9331,"154.69","31.000","1.033","11.31","10.85"
9777,"179.49","31.000","1.033","13.12","10.85"
10639,"275.79","31.000","1.033","3.11","1.55"
12317,"263.19","31.000","1.033","29.39","15.42"
12705,"232.19","31.000","1.033","4.12","3.26"
12848,"77.50","31.000","1.033","0.87","1.55"
14572,"15.19","31.000","1.033","0.05","0.90"
3081,"309.26","30.928","1.031","0.19","0.23"
2403,"1013.33","30.717","1.024","2.78","0.49"
1042,"89.70","30.000","1.000","3.17","4.20"
1622,"101.70","30.000","1.000","2.89","6.98"
2482,"251.70","30.000","1.000","0.82","0.45"
3819,"47.70","30.000","1.000","26.35","25.64"
5077,"101.70","30.000","1.000","1.06","1.20"
6843,"254.70","30.000","1.000","6.97","4.58"
8195,"224.70","30.000","1.000","11.99","11.19"
8264,"89.70","30.000","1.000","34.95","36.59"
8793,"187.50","30.000","1.000","1.08","1.42"
8846,"71.70","30.000","1.000","3.40","4.98"
9191,"68.70","30.000","1.000","4.23","9.17"
12089,"55.50","30.000","1.000","1.06","1.19"
12521,"107.46","30.000","1.000","1.91","3.15"
13699,"140.70","30.000","1.000","9.44","10.24"
14375,"104.70","30.000","1.000","1.19","1.36"
9716,"881.12","29.374","0.979","4.71","4.49"
7892,"725.96","29.047","0.968","3.88","4.44"
86,"342.81","29.000","0.967","7.11","3.40"
117,"326.91","29.000","0.967","11.43","9.12"
258,"127.31","29.000","0.967","1.59","1.38"
380,"144.71","29.000","0.967","3.96","4.43"
428,"69.31","29.000","0.967","3.98","4.25"
1522,"385.41","29.000","0.967","15.59","12.72"
3398,"130.21","29.000","0.967","34.46","37.66"
3461,"356.41","29.000","0.967","2.05","1.38"
4620,"124.41","29.000","0.967","37.83","39.73"
5384,"195.75","29.000","0.967","0.59","1.81"
5987,"78.01","29.000","0.967","16.05","14.22"
6754,"282.75","29.000","0.967","25.04","8.22"
7495,"72.21","29.000","0.967","7.01","13.74"
8382,"64.71","29.000","0.967","13.32","14.22"
8847,"69.31","29.000","0.967","3.29","4.82"
10068,"101.21","29.000","0.967","1.14","1.45"
12458,"72.21","29.000","0.967","8.27","14.57"
14385,"159.21","29.000","0.967","3.61","1.83"
14988,"28.71","29.000","0.967","0.10","0.84"
1354,"111.72","28.000","0.933","8.13","12.23"
3516,"895.72","28.000","0.933","13.05","3.54"
4648,"493.72","28.000","0.933","1.48","1.75"
5804,"195.72","28.000","0.933","2.45","1.34"
6068,"139.72","28.000","0.933","49.01","46.67"
6730,"164.92","28.000","0.933","0.95","1.33"
7640,"111.72","28.000","0.933","1.17","1.12"
7747,"117.32","28.000","0.933","1.23","1.12"
7951,"69.72","28.000","0.933","7.27","11.48"
8196,"190.12","28.000","0.933","10.15","10.45"
8824,"391.72","28.000","0.933","10.70","12.33"
9832,"135.82","28.000","0.933","9.93","9.80"
10227,"234.92","28.000","0.933","6.43","4.27"
11185,"69.72","28.000","0.933","0.79","1.27"
11809,"139.72","28.000","0.933","3.39","3.54"
12059,"139.72","28.000","0.933","1.75","1.34"
13064,"64.12","28.000","0.933","0.23","0.81"
13528,"41.72","28.000","0.933","0.74","0.93"
13737,"86.52","28.000","0.933","12.73","16.18"
15337,"584.92","28.000","0.933","2.08","0.81"
2830,"1032.32","27.245","0.908","3.10","1.70"
1022,"188.73","27.000","0.900","9.98","8.33"
1269,"42.93","27.000","0.900","8.83","13.24"
1502,"253.23","27.000","0.900","10.24","11.84"
1745,"107.73","27.000","0.900","28.39","31.03"
2612,"78.03","27.000","0.900","5.35","3.55"
4789,"138.93","27.000","0.900","1.74","1.29"
6403,"269.73","27.000","0.900","4.78","0.89"
10032,"129.60","27.000","0.900","0.74","1.28"
12161,"48.33","27.000","0.900","3.31","3.55"
13885,"59.13","27.000","0.900","15.30","19.42"
14317,"121.23","27.000","0.900","2.75","1.70"
14318,"140.13","27.000","0.900","3.18","1.70"
14930,"51.03","27.000","0.900","1.80","3.78"
88,"457.34","26.000","0.867","9.49","3.05"
129,"242.14","26.000","0.867","8.47","8.18"
156,"159.34","26.000","0.867","1.67","1.04"
811,"199.94","26.000","0.867","28.03","25.49"
2576,"153.14","26.000","0.867","18.52","17.81"
2743,"64.74","26.000","0.867","6.75","10.66"
3022,"62.62","26.000","0.867","3.59","3.81"
3117,"25.74","26.000","0.867","10.03","31.71"
6690,"59.54","26.000","0.867","4.16","3.76"
6726,"51.74","26.000","0.867","0.92","0.86"
8395,"77.74","26.000","0.867","5.16","7.81"
8913,"153.14","26.000","0.867","18.52","17.81"
10319,"77.74","26.000","0.867","19.07","20.31"
11290,"38.74","26.000","0.867","0.69","0.86"
12022,"46.54","26.000","0.867","3.19","3.42"
12338,"140.14","26.000","0.867","3.40","3.29"
12484,"228.54","26.000","0.867","2.59","1.18"
14349,"147.94","26.000","0.867","5.23","3.64"
14685,"205.14","26.000","0.867","2.31","1.30"
14895,"56.94","26.000","0.867","1.29","1.64"
14982,"140.14","26.000","0.867","13.41","20.97"
14989,"25.74","26.000","0.867","0.09","0.76"
14992,"25.74","26.000","0.867","0.09","0.76"
6141,"646.97","25.885","0.863","3.46","3.96"
2835,"386.39","25.760","0.859","1.06","0.41"
3374,"551.52","25.078","0.836","19.95","6.20"
621,"69.75","25.000","0.833","3.63","3.45"
1645,"209.75","25.000","0.833","23.80","10.96"
2034,"199.75","25.000","0.833","12.30","7.65"
3621,"469.75","25.000","0.833","4.49","5.95"
3831,"437.25","25.000","0.833","2.36","3.93"
3905,"50.25","25.000","0.833","2.88","3.67"
7409,"107.25","25.000","0.833","2.26","5.73"
7535,"224.75","25.000","0.833","1.21","3.93"
8516,"37.25","25.000","0.833","5.80","11.36"
8539,"112.25","25.000","0.833","3.97","3.50"
9043,"49.75","25.000","0.833","2.59","3.45"
9649,"224.75","25.000","0.833","20.46","20.16"
10374,"107.25","25.000","0.833","1.21","1.25"
10549,"99.75","25.000","0.833","1.91","0.99"
11184,"282.25","25.000","0.833","0.43","1.41"
12386,"24.75","25.000","0.833","0.47","0.99"
12629,"159.35","25.000","0.833","11.16","18.38"
12630,"167.35","25.000","0.833","11.72","18.38"
13130,"199.75","25.000","0.833","7.03","4.04"
13773,"29.75","25.000","0.833","4.79","5.13"
14311,"119.75","25.000","0.833","15.03","12.56"
377,"96.96","24.000","0.800","2.65","3.66"
886,"119.76","24.000","0.800","6.23","3.31"
3600,"60.96","24.000","0.800","3.50","3.52"
3607,"95.76","24.000","0.800","3.38","3.36"
3778,"76.56","24.000","0.800","4.72","7.34"
3779,"117.36","24.000","0.800","7.23","7.34"
3903,"47.76","24.000","0.800","2.74","3.52"
4486,"342.96","24.000","0.800","1.03","1.50"
5005,"412.56","24.000","0.800","15.57","11.32"
5487,"167.76","24.000","0.800","10.83","9.13"
6619,"383.76","24.000","0.800","6.98","4.88"
8394,"71.76","24.000","0.800","4.77","7.21"
8735,"71.76","24.000","0.800","1.53","1.60"
9305,"52.56","24.000","0.800","0.93","0.79"
9812,"38.16","24.000","0.800","0.68","0.79"
10256,"95.76","24.000","0.800","1.83","0.95"
10268,"95.76","24.000","0.800","1.83","0.95"
12119,"122.16","24.000","0.800","2.54","2.81"
13100,"352.56","24.000","0.800","4.40","1.14"
13206,"66.00","24.000","0.800","8.30","8.45"
13300,"108.00","24.000","0.800","1.79","4.40"
14515,"263.76","24.000","0.800","1.52","1.14"
14676,"297.76","24.000","0.800","1.71","1.14"
14928,"86.16","24.000","0.800","3.12","5.94"
14996,"23.76","24.000","0.800","0.08","0.70"
73,"84.87","23.000","0.767","1.76","2.70"
132,"270.67","23.000","0.767","9.46","7.23"
663,"45.77","23.000","0.767","1.04","1.45"
828,"123.97","23.000","0.767","4.36","3.72"
902,"140.07","23.000","0.767","2.49","2.42"
1064,"68.77","23.000","0.767","2.43","3.22"
1349,"41.17","23.000","0.767","6.06","13.29"
1536,"137.77","23.000","0.767","2.67","3.82"
1683,"69.00","23.000","0.767","95.19","95.83"
2054,"126.27","23.000","0.767","5.99","3.82"
2716,"91.77","23.000","0.767","19.48","22.12"
3017,"58.27","23.000","0.767","3.34","3.37"
3020,"45.77","23.000","0.767","2.63","3.37"
3112,"144.67","23.000","0.767","6.87","3.82"
3941,"79.57","23.000","0.767","2.88","5.69"
4040,"100.97","23.000","0.767","6.22","7.03"
4298,"136.17","23.000","0.767","1.98","2.90"
5430,"57.27","23.000","0.767","1.02","0.76"
6106,"57.27","23.000","0.767","1.02","0.76"
6346,"57.27","23.000","0.767","1.02","0.76"
6806,"73.37","23.000","0.767","2.59","3.22"
7953,"57.27","23.000","0.767","1.02","0.76"
9280,"68.77","23.000","0.767","67.65","67.65"
9536,"149.27","23.000","0.767","1.56","0.92"
10989,"744.97","23.000","0.767","10.86","2.90"
11248,"229.77","23.000","0.767","2.60","1.04"
11294,"34.27","23.000","0.767","0.61","0.76"
11649,"229.77","23.000","0.767","21.99","18.55"
11893,"23.00","23.000","0.767","0.41","0.76"
12025,"41.17","23.000","0.767","2.82","3.03"
12882,"230.00","23.000","0.767","25.29","5.75"
13706,"160.77","23.000","0.767","1.81","1.15"
13770,"64.17","23.000","0.767","0.23","0.67"
13774,"160.77","23.000","0.767","2.85","0.76"
14021,"68.77","23.000","0.767","1.22","0.76"
14244,"61.87","23.000","0.767","3.55","3.37"
14295,"116.97","23.000","0.767","2.65","1.45"
14537,"146.97","23.000","0.767","2.61","2.42"
15304,"22.77","23.000","0.767","0.08","0.67"
10951,"477.33","22.960","0.765","7.20","11.84"
2837,"486.02","22.104","0.737","44.27","25.61"
601,"65.78","22.000","0.733","3.42","3.04"
763,"191.18","22.000","0.733","7.61","8.46"
808,"173.58","22.000","0.733","24.34","21.57"
1378,"71.50","22.000","0.733","11.55","19.30"
1936,"103.18","22.000","0.733","1.88","4.47"
2348,"235.18","22.000","0.733","35.22","9.48"
3278,"194.50","22.000","0.733","3.22","4.04"
3702,"60.50","22.000","0.733","7.61","7.75"
3802,"153.78","22.000","0.733","10.94","10.78"
4381,"118.58","22.000","0.733","6.35","7.48"
4712,"92.18","22.000","0.733","1.76","0.87"
5113,"32.78","22.000","0.733","5.11","10.00"
5486,"153.78","22.000","0.733","9.93","8.37"
9372,"109.78","22.000","0.733","5.17","7.14"
9880,"230.78","22.000","0.733","4.47","3.65"
11104,"137.38","22.000","0.733","6.75","7.80"
12397,"193.38","22.000","0.733","2.19","1.00"
12543,"171.60","22.000","0.733","17.89","9.02"
13296,"77.00","22.000","0.733","1.27","4.04"
13468,"33.00","22.000","0.733","0.55","4.04"
14238,"54.78","22.000","0.733","0.19","0.64"
14796,"65.78","22.000","0.733","2.33","3.08"
3380,"319.21","21.281","0.709","8.08","10.43"
92,"50.19","21.000","0.700","0.63","1.00"
115,"199.29","21.000","0.700","6.97","6.60"
163,"245.49","21.000","0.700","2.57","0.84"
243,"131.79","21.000","0.700","1.38","0.84"
699,"98.49","21.000","0.700","9.34","9.46"
761,"146.79","21.000","0.700","6.92","6.82"
1606,"104.79","21.000","0.700","2.97","4.88"
2510,"62.79","21.000","0.700","1.34","1.40"
2525,"279.09","21.000","0.700","1.51","3.30"
3313,"62.79","21.000","0.700","0.66","0.84"
5490,"146.79","21.000","0.700","9.47","7.98"
6400,"83.79","21.000","0.700","5.16","6.42"
6546,"20.69","21.000","0.700","1.42","2.76"
7006,"251.79","21.000","0.700","3.46","0.50"
9648,"188.79","21.000","0.700","17.18","16.94"
10088,"183.75","21.000","0.700","6.42","6.60"
10759,"31.29","21.000","0.700","3.26","8.61"
10946,"20.79","21.000","0.700","0.26","1.00"
11296,"31.29","21.000","0.700","0.55","0.70"
11894,"21.00","21.000","0.700","0.37","0.70"
11959,"184.59","21.000","0.700","2.09","0.95"
12094,"113.19","21.000","0.700","2.75","2.66"
12427,"20.79","21.000","0.700","0.40","0.83"
13301,"168.00","21.000","0.700","2.78","3.85"
14355,"98.49","21.000","0.700","2.23","1.33"
14403,"100.59","21.000","0.700","2.28","1.33"
14838,"146.79","21.000","0.700","23.34","21.65"
15034,"35.49","21.000","0.700","0.13","0.61"
15354,"104.79","21.000","0.700","0.37","0.61"
2820,"527.08","20.281","0.676","1.45","0.32"
6166,"632.45","20.277","0.676","1.90","1.27"
298,"117.80","20.000","0.667","6.29","7.04"
570,"63.80","20.000","0.667","5.51","3.75"
658,"99.80","20.000","0.667","9.55","16.13"
870,"47.80","20.000","0.667","10.11","16.26"
3275,"100.00","20.000","0.667","1.65","3.67"
3542,"31.80","20.000","0.667","3.55","9.95"
3846,"119.80","20.000","0.667","5.69","3.32"
3927,"43.80","20.000","0.667","0.46","0.80"
5678,"93.80","20.000","0.667","5.01","7.04"
6038,"231.80","20.000","0.667","0.70","1.25"
6482,"79.80","20.000","0.667","8.32","8.20"
6851,"239.80","20.000","0.667","4.25","0.66"
7166,"237.80","20.000","0.667","2.97","0.95"
7277,"87.80","20.000","0.667","6.25","9.80"
7496,"35.00","20.000","0.667","3.40","9.48"
7982,"147.80","20.000","0.667","6.97","6.49"
8393,"59.80","20.000","0.667","3.97","6.01"
8650,"71.80","20.000","0.667","3.41","3.32"
8705,"219.80","20.000","0.667","4.00","4.07"
9802,"65.80","20.000","0.667","5.83","5.67"
10069,"143.00","20.000","0.667","1.10","1.03"
11755,"61.80","20.000","0.667","0.77","0.95"
11811,"97.80","20.000","0.667","2.37","2.53"
12514,"39.80","20.000","0.667","10.30","14.39"
12847,"40.00","20.000","0.667","0.45","1.00"
13078,"23.80","20.000","0.667","3.83","4.11"
13117,"59.80","20.000","0.667","0.68","0.91"
13632,"95.80","20.000","0.667","1.99","2.34"
13703,"139.80","20.000","0.667","1.57","1.00"
14666,"40.00","20.000","0.667","0.66","3.67"
14797,"59.80","20.000","0.667","1.14","0.79"
14995,"19.80","20.000","0.667","0.07","0.58"
2856,"375.50","19.764","0.659","9.50","9.68"
2858,"488.45","19.540","0.651","22.78","6.14"
2821,"291.37","19.426","0.648","0.80","0.31"
2736,"391.84","19.217","0.641","35.69","22.26"
3373,"420.95","19.140","0.638","15.23","4.73"
153,"53.61","19.000","0.633","0.56","0.76"
159,"113.81","19.000","0.633","1.19","0.76"
469,"75.81","19.000","0.633","8.98","15.08"
826,"106.21","19.000","0.633","12.84","13.01"
887,"144.21","19.000","0.633","7.08","6.74"
1045,"56.81","19.000","0.633","2.01","2.66"
1249,"47.31","19.000","0.633","5.42","9.55"
1370,"66.31","19.000","0.633","4.83","8.30"
1593,"148.01","19.000","0.633","0.48","0.29"
3582,"98.61","19.000","0.633","3.49","2.66"
4055,"757.91","19.000","0.633","4.09","2.99"
4501,"56.81","19.000","0.633","8.17","10.22"
8627,"121.31","19.000","0.633","1.27","0.76"
9036,"56.81","19.000","0.633","13.93","14.84"
9064,"28.31","19.000","0.633","3.24","9.55"
9065,"28.31","19.000","0.633","3.24","9.55"
9811,"30.21","19.000","0.633","0.54","0.63"
10153,"56.81","19.000","0.633","2.01","2.66"
11830,"379.81","19.000","0.633","10.78","4.42"
11895,"19.00","19.000","0.633","0.34","0.63"
12223,"102.41","19.000","0.633","2.49","2.41"
12606,"79.01","19.000","0.633","0.83","0.76"
12627,"151.81","19.000","0.633","2.90","0.75"
12846,"38.00","19.000","0.633","0.43","0.95"
13148,"16.15","19.000","0.633","0.31","0.75"
13247,"22.61","19.000","0.633","3.64","3.90"
13751,"298.11","19.000","0.633","6.19","2.23"
13798,"56.81","19.000","0.633","1.01","0.63"
14035,"132.81","19.000","0.633","11.76","5.38"
15139,"75.81","19.000","0.633","0.27","0.55"
15245,"113.81","19.000","0.633","0.40","0.55"
15320,"49.21","19.000","0.633","0.17","0.55"
15355,"85.31","19.000","0.633","0.30","0.55"
15367,"220.21","19.000","0.633","0.78","0.55"
3572,"291.95","18.258","0.609","7.39","8.95"
94,"43.02","18.000","0.600","0.54","0.86"
118,"116.82","18.000","0.600","2.49","1.20"
210,"115.02","18.000","0.600","1.20","0.72"
568,"67.50","18.000","0.600","5.83","3.38"
629,"107.82","18.000","0.600","14.20","13.33"
680,"35.82","18.000","0.600","0.81","1.14"
1272,"30.42","18.000","0.600","6.26","8.82"
1602,"89.82","18.000","0.600","2.55","4.19"
2601,"87.22","18.000","0.600","8.89","10.40"
2632,"17.82","18.000","0.600","1.22","2.37"
2684,"35.82","18.000","0.600","2.50","2.60"
3799,"152.82","18.000","0.600","4.18","2.75"
3914,"260.82","18.000","0.600","3.26","0.86"
4271,"413.82","18.000","0.600","3.96","4.28"
4408,"431.82","18.000","0.600","6.29","2.27"
4705,"103.50","18.000","0.600","11.38","4.50"
5495,"125.82","18.000","0.600","8.12","6.84"
5496,"125.82","18.000","0.600","2.23","0.60"
6613,"287.82","18.000","0.600","5.23","3.66"
7962,"26.82","18.000","0.600","0.48","0.60"
8427,"44.82","18.000","0.600","6.98","8.18"
8763,"53.82","18.000","0.600","52.94","52.94"
9152,"62.82","18.000","0.600","6.55","7.38"
9153,"62.82","18.000","0.600","6.55","7.38"
9692,"83.52","18.000","0.600","5.60","6.14"
10561,"22.50","18.000","0.600","0.25","0.90"
10885,"287.82","18.000","0.600","4.19","2.27"
11028,"59.22","18.000","0.600","4.06","2.37"
11100,"117.00","18.000","0.600","1.20","0.85"
11133,"17.82","18.000","0.600","0.22","0.86"
11282,"59.22","18.000","0.600","4.06","2.37"
11284,"395.82","18.000","0.600","10.81","7.93"
11425,"89.82","18.000","0.600","2.18","2.28"
12222,"332.82","18.000","0.600","12.56","8.49"
13155,"31.50","18.000","0.600","0.39","0.86"
13161,"67.50","18.000","0.600","1.29","0.71"
13248,"67.50","18.000","0.600","2.55","8.49"
13882,"71.82","18.000","0.600","2.71","8.49"
15089,"66.42","18.000","0.600","0.24","0.52"
15190,"188.82","18.000","0.600","0.67","0.52"
15339,"86.22","18.000","0.600","0.31","0.52"
6441,"339.06","17.854","0.595","36.67","26.94"
2861,"266.37","17.758","0.592","6.74","8.70"
4621,"513.52","17.714","0.590","1.54","1.11"
231,"80.83","17.000","0.567","0.85","0.68"
433,"42.53","17.000","0.567","2.44","2.49"
603,"35.93","17.000","0.567","1.87","2.35"
723,"170.83","17.000","0.567","17.41","9.83"
817,"32.13","17.000","0.567","9.33","22.37"
893,"125.63","17.000","0.567","2.23","1.79"
1389,"67.83","17.000","0.567","4.94","7.42"
1398,"83.13","17.000","0.567","13.43","14.91"
1565,"101.83","17.000","0.567","0.33","0.26"
2558,"81.43","17.000","0.567","28.56","28.33"
2912,"30.43","17.000","0.567","6.26","8.33"
3352,"61.03","17.000","0.567","2.13","5.35"
3703,"46.75","17.000","0.567","5.88","5.99"
4339,"37.23","17.000","0.567","2.14","2.49"
6053,"67.83","17.000","0.567","6.91","9.83"
6402,"169.83","17.000","0.567","3.01","0.56"
8505,"142.63","17.000","0.567","3.90","2.60"
9069,"76.13","17.000","0.567","5.54","7.42"
9083,"337.43","17.000","0.567","23.64","12.50"
9111,"83.93","17.000","0.567","1.90","1.07"
9881,"178.33","17.000","0.567","3.46","2.82"
10128,"101.83","17.000","0.567","1.97","2.82"
10236,"55.93","17.000","0.567","0.18","0.26"
10454,"54.23","17.000","0.567","1.92","2.38"
10877,"45.13","17.000","0.567","5.94","12.59"
11667,"115.43","17.000","0.567","1.31","0.77"
12650,"49.13","17.000","0.567","0.16","0.26"
12703,"112.03","17.000","0.567","1.17","0.68"
13075,"20.23","17.000","0.567","3.26","3.49"
13315,"102.00","17.000","0.567","1.69","3.12"
14348,"96.73","17.000","0.567","3.42","2.38"
14495,"186.83","17.000","0.567","3.40","3.46"
14864,"88.23","17.000","0.567","0.31","0.49"
14931,"32.13","17.000","0.567","0.11","0.49"
15259,"142.63","17.000","0.567","0.51","0.49"
15340,"49.13","17.000","0.567","0.17","0.49"
3731,"209.53","16.130","0.538","7.58","3.99"
110,"91.04","16.000","0.533","1.76","2.66"
206,"102.24","16.000","0.533","1.07","0.64"
218,"47.84","16.000","0.533","0.50","0.64"
222,"47.84","16.000","0.533","0.50","0.64"
419,"51.04","16.000","0.533","33.02","48.48"
608,"55.84","16.000","0.533","2.90","2.21"
781,"116.64","16.000","0.533","4.64","6.15"
819,"113.64","16.000","0.533","7.34","6.08"
1072,"137.44","16.000","0.533","14.63","14.04"
1747,"84.64","16.000","0.533","9.31","4.00"
2080,"95.84","16.000","0.533","4.55","2.66"
2719,"134.24","16.000","0.533","14.29","14.04"
3160,"36.00","16.000","0.533","0.64","0.53"
3208,"147.04","16.000","0.533","7.85","5.97"
3428,"283.04","16.000","0.533","5.49","2.66"
3466,"174.24","16.000","0.533","1.00","0.76"
3566,"39.84","16.000","0.533","4.56","8.04"
4257,"47.84","16.000","0.533","47.06","47.06"
4723,"36.00","16.000","0.533","0.64","0.53"
4970,"94.24","16.000","0.533","13.56","8.60"
5091,"123.04","16.000","0.533","0.71","0.76"
5665,"104.00","16.000","0.533","1.72","2.94"
7111,"43.44","16.000","0.533","0.49","0.80"
7223,"187.04","16.000","0.533","7.06","7.55"
7491,"38.24","16.000","0.533","1.99","2.21"
7545,"52.64","16.000","0.533","0.55","0.64"
8801,"44.64","16.000","0.533","0.95","1.06"
11106,"55.84","16.000","0.533","0.63","0.73"
11990,"38.24","16.000","0.533","1.82","2.66"
12087,"30.24","16.000","0.533","1.07","2.24"
13892,"167.84","16.000","0.533","3.25","2.66"
13900,"63.84","16.000","0.533","1.45","1.01"
14752,"103.84","16.000","0.533","5.54","5.63"
14862,"111.84","16.000","0.533","0.40","0.46"
14994,"15.84","16.000","0.533","0.06","0.46"
14997,"127.84","16.000","0.533","0.45","0.46"
15351,"127.84","16.000","0.533","0.45","0.46"
69,"217.35","15.000","0.500","20.20","22.73"
106,"415.35","15.000","0.500","2.24","2.36"
605,"29.85","15.000","0.500","1.55","2.07"
639,"112.35","15.000","0.500","2.55","0.95"
652,"89.85","15.000","0.500","2.04","0.95"
662,"29.85","15.000","0.500","3.93","11.11"
1007,"68.85","15.000","0.500","14.62","14.42"
1177,"65.85","15.000","0.500","4.42","5.12"
1445,"128.85","15.000","0.500","0.39","0.94"
1547,"52.35","15.000","0.500","0.17","0.23"
1562,"38.85","15.000","0.500","0.13","0.23"
1616,"59.85","15.000","0.500","0.19","0.23"
1644,"131.85","15.000","0.500","3.74","3.49"
2577,"86.85","15.000","0.500","10.50","10.27"
2700,"83.85","15.000","0.500","5.80","3.47"
2900,"133.35","15.000","0.500","48.95","46.88"
2922,"97.35","15.000","0.500","37.93","18.29"
2970,"107.85","15.000","0.500","15.51","8.06"
3274,"82.50","15.000","0.500","1.36","2.75"
3483,"67.35","15.000","0.500","9.91","8.67"
3809,"21.35","15.000","0.500","0.38","0.50"
4039,"105.15","15.000","0.500","11.20","13.16"
4340,"32.85","15.000","0.500","1.89","2.20"
4354,"331.05","15.000","0.500","3.17","3.57"
4861,"29.85","15.000","0.500","4.65","6.82"
5104,"43.35","15.000","0.500","7.01","13.16"
5151,"163.35","15.000","0.500","0.94","0.71"
5494,"104.85","15.000","0.500","6.77","5.70"
6461,"53.85","15.000","0.500","1.95","3.71"
8102,"44.85","15.000","0.500","1.59","2.10"
8192,"51.75","15.000","0.500","2.77","5.10"
8530,"40.65","15.000","0.500","0.46","0.75"
8555,"38.85","15.000","0.500","2.58","4.50"
8784,"65.85","15.000","0.500","9.47","8.06"
8810,"220.35","15.000","0.500","1.27","0.71"
8899,"157.50","15.000","0.500","27.47","21.43"
9803,"97.35","15.000","0.500","8.62","4.25"
9813,"23.85","15.000","0.500","0.42","0.50"
9818,"74.85","15.000","0.500","5.24","11.03"
10123,"119.85","15.000","0.500","13.38","7.46"
10627,"187.35","15.000","0.500","5.32","3.49"
11283,"49.35","15.000","0.500","3.38","1.97"
11298,"22.35","15.000","0.500","0.40","0.50"
11816,"34.35","15.000","0.500","1.79","2.07"
12216,"37.35","15.000","0.500","4.70","5.28"
12379,"56.85","15.000","0.500","1.29","0.95"
12542,"304.35","15.000","0.500","5.03","2.75"
12872,"149.85","15.000","0.500","43.52","19.74"
13306,"22.50","15.000","0.500","0.37","2.75"
13797,"44.85","15.000","0.500","0.80","0.50"
14032,"119.85","15.000","0.500","10.61","4.25"
14266,"43.35","15.000","0.500","0.83","0.59"
14801,"14.85","15.000","0.500","0.77","2.07"
14839,"254.85","15.000","0.500","13.13","4.24"
14935,"44.85","15.000","0.500","0.86","0.59"
14990,"14.85","15.000","0.500","0.05","0.44"
14993,"14.85","15.000","0.500","0.05","0.44"
15138,"83.45","15.000","0.500","0.30","0.44"
13493,"358.99","14.964","0.499","1.27","0.43"
2857,"675.64","14.503","0.483","31.51","4.56"
83,"34.26","14.000","0.467","0.43","0.67"
246,"87.86","14.000","0.467","2.06","1.07"
849,"62.86","14.000","0.467","13.29","11.38"
906,"116.06","14.000","0.467","2.06","1.47"
1339,"97.86","14.000","0.467","7.13","6.11"
1480,"13.86","14.000","0.467","0.72","1.93"
1642,"72.66","14.000","0.467","2.06","3.26"
1743,"62.86","14.000","0.467","16.57","16.09"
2035,"123.06","14.000","0.467","7.58","4.28"
3277,"119.00","14.000","0.467","1.97","2.57"
3356,"195.86","14.000","0.467","1.87","3.33"
3388,"37.06","14.000","0.467","2.13","2.05"
3584,"76.86","14.000","0.467","8.01","5.74"
3805,"31.50","14.000","0.467","0.56","0.46"
4246,"79.66","14.000","0.467","4.91","4.28"
4410,"205.66","14.000","0.467","1.18","0.66"
4491,"109.06","14.000","0.467","3.10","3.26"
5489,"97.86","14.000","0.467","6.32","5.32"
6401,"48.86","14.000","0.467","12.88","16.09"
6850,"167.86","14.000","0.467","2.98","0.46"
7663,"91.00","14.000","0.467","1.50","2.57"
8519,"55.86","14.000","0.467","5.82","5.74"
8654,"61.46","14.000","0.467","0.77","0.67"
9782,"68.46","14.000","0.467","4.98","6.11"
10171,"95.06","14.000","0.467","3.32","4.40"
10254,"110.46","14.000","0.467","3.90","1.96"
10468,"55.86","14.000","0.467","8.70","6.36"
11812,"65.26","14.000","0.467","1.58","1.77"
11999,"202.86","14.000","0.467","5.76","3.26"
12173,"75.46","14.000","0.467","1.83","1.77"
12214,"44.66","14.000","0.467","5.62","4.93"
12437,"83.86","14.000","0.467","1.05","0.67"
13164,"53.06","14.000","0.467","0.60","0.70"
13472,"84.00","14.000","0.467","0.30","0.41"
13714,"110.60","14.000","0.467","0.39","0.41"
14324,"27.86","14.000","0.467","0.10","0.41"
14347,"44.66","14.000","0.467","0.85","0.55"
14353,"128.66","14.000","0.467","26.13","27.45"
15056,"97.86","14.000","0.467","0.35","0.41"
15322,"36.26","14.000","0.467","0.13","0.41"
3381,"206.91","13.794","0.460","5.24","6.76"
3093,"380.06","13.578","0.453","1.14","0.85"
80,"32.07","13.000","0.433","0.40","0.62"
284,"64.87","13.000","0.433","3.46","4.58"
290,"155.87","13.000","0.433","8.32","4.58"
486,"194.87","13.000","0.433","27.81","33.33"
802,"115.57","13.000","0.433","12.60","11.11"
895,"42.77","13.000","0.433","0.76","1.37"
1010,"60.97","13.000","0.433","12.94","12.50"
